ImagePath,TrueScore,PredictedScore,trait
1266.jpg,2.5714285373687744,3.35181188583374,competence
1462.jpg,3.0,2.699308156967163,competence
1559.jpg,3.0,3.1627893447875977,competence
1579.jpg,2.4285714626312256,3.109051465988159,competence
190.jpg,2.2857143878936768,2.987742185592652,competence
2047.jpg,2.857142925262451,2.94076943397522,competence
2152.jpg,3.0,2.702059030532837,competence
2578.jpg,2.5714285373687744,2.98406720161438,competence
2582.jpg,3.857142925262451,3.040133237838745,competence
2592.jpg,2.5714285373687744,3.044099807739258,competence
2620.jpg,2.5714285373687744,2.880239486694336,competence
273.jpg,2.857142925262451,3.62372350692749,competence
2831.jpg,2.7142856121063232,3.082527875900269,competence
2884.jpg,3.142857074737549,3.480970621109009,competence
3005.jpg,2.857142925262451,3.002729654312134,competence
3371.jpg,2.0,2.823893785476685,competence
3760.jpg,2.5714285373687744,2.831997871398926,competence
3829.jpg,2.857142925262451,3.119377374649048,competence
4093.jpg,2.5714285373687744,2.8785529136657715,competence
416.jpg,2.857142925262451,3.09895396232605,competence
4183.jpg,3.142857074737549,3.196303367614746,competence
4240.jpg,3.2857143878936768,3.1067683696746826,competence
4301.jpg,2.5714285373687744,2.8942458629608154,competence
4541.jpg,2.5714285373687744,3.328136920928955,competence
4749.jpg,3.5714285373687744,3.0269620418548584,competence
5278.jpg,2.2857143878936768,2.508666753768921,competence
569.jpg,3.0,3.1852095127105717,competence
775.jpg,4.142857074737549,3.0639564990997314,competence
79.jpg,3.5714285373687744,3.073960304260254,competence
959.jpg,3.0,2.5105907917022705,competence
961.jpg,3.7142856121063232,3.49605393409729,competence
1377.jpg,2.8888888359069824,3.3412606716156006,competence
1617.jpg,2.3333332538604736,2.975783109664917,competence
184.jpg,3.1111111640930176,3.757069110870361,competence
2182.jpg,3.1111111640930176,3.234905958175659,competence
229.jpg,2.444444417953491,3.079107522964477,competence
2326.jpg,3.555555582046509,2.708458185195923,competence
2452.jpg,2.6666667461395264,2.835167646408081,competence
2497.jpg,3.0,3.3211910724639893,competence
2546.jpg,3.0,2.327034950256348,competence
2955.jpg,2.777777671813965,2.2603328227996826,competence
2986.jpg,3.1111111640930176,2.7583227157592773,competence
3034.jpg,3.444444417953491,3.438927412033081,competence
310.jpg,3.0,3.619889259338379,competence
3579.jpg,3.1111111640930176,2.776630163192749,competence
3601.jpg,3.222222328186035,2.9074175357818604,competence
3889.jpg,3.0,2.8176846504211426,competence
3894.jpg,2.555555582046509,2.951852560043335,competence
4122.jpg,3.6666667461395264,2.9377424716949463,competence
4303.jpg,3.0,3.219833374023437,competence
441.jpg,3.222222328186035,2.801251173019409,competence
4419.jpg,3.0,3.1676619052886963,competence
4580.jpg,3.0,3.0707287788391118,competence
4611.jpg,2.8888888359069824,3.214195966720581,competence
4636.jpg,3.1111111640930176,2.8068859577178955,competence
512.jpg,3.444444417953491,3.2098116874694824,competence
5221.jpg,2.555555582046509,2.988888502120972,competence
532.jpg,3.0,3.830416440963745,competence
967.jpg,3.6666667461395264,3.25989842414856,competence
f245.jpg,2.6666667461395264,2.944146156311035,competence
1161.jpg,3.1818182468414307,3.020998001098633,competence
1404.jpg,3.0,2.8989546298980717,competence
2666.jpg,3.0,2.8689448833465576,competence
3326.jpg,3.090909004211426,2.892535448074341,competence
3444.jpg,2.909090995788574,3.711185932159424,competence
3863.jpg,3.454545497894287,3.0173280239105225,competence
3969.jpg,2.909090995788574,2.655007839202881,competence
4290.jpg,2.909090995788574,2.934044361114502,competence
5035.jpg,3.1818182468414307,3.0703675746917725,competence
518.jpg,3.2727272510528564,3.2098593711853027,competence
751.jpg,2.8181817531585693,3.318782091140747,competence
f176.jpg,2.545454502105713,3.145132303237915,competence
1464.jpg,2.538461446762085,2.657478094100952,competence
4063.jpg,3.0,2.8291401863098145,competence
5266.jpg,2.307692289352417,2.88957953453064,competence
2627.jpg,2.866666555404663,3.226248979568481,competence
4022.jpg,3.2666666507720947,3.1717875003814697,competence
1003.jpg,3.3333332538604736,3.014538526535034,competence
499.jpg,1.4444444179534912,2.7737925052642822,competence
2610.jpg,2.142857074737549,3.7372701168060303,competence
3660.jpg,2.7142856121063232,2.719933271408081,competence
1389.jpg,1.7999999523162842,2.651186466217041,competence
5012.jpg,2.222222328186035,3.282416582107544,competence
3975.jpg,1.7999999523162842,3.023523092269897,competence
2520.jpg,1.8461538553237915,2.969574213027954,competence
3084.jpg,2.0,3.2587978839874268,competence
3375.jpg,2.555555582046509,2.841252565383911,competence
5271.jpg,2.222222328186035,2.1637868881225586,competence
5204.jpg,2.0,3.3277745246887207,competence
2504.jpg,1.75,2.70015025138855,competence
f4968.jpg,2.2857143878936768,2.8292362689971924,competence
3490.jpg,2.222222328186035,2.711996078491211,competence
1263.jpg,2.5,3.91357684135437,competence
1267.jpg,2.8333332538604736,3.25176215171814,competence
4567.jpg,2.299999952316284,2.9452388286590576,competence
513.jpg,2.5,3.140069007873535,competence
5164.jpg,2.3333332538604736,2.220815658569336,competence
f117.jpg,2.0,2.848055601119995,competence
4807.jpg,2.222222328186035,3.512724637985229,competence
1376.jpg,1.9285714626312256,3.4957125186920166,competence
1688.jpg,2.142857074737549,3.0772969722747803,competence
541.jpg,2.0,2.823416948318481,competence
2199.jpg,1.7999999523162842,3.241541147232056,competence
3047.jpg,2.400000095367432,2.7162744998931885,competence
f4894.jpg,2.5999999046325684,2.825918912887573,competence
1783.jpg,2.375,3.131812572479248,competence
3816.jpg,2.3636362552642822,2.8930599689483643,competence
2357.jpg,2.5,3.60005784034729,competence
2947.jpg,1.8333333730697632,3.350365400314331,competence
3002.jpg,1.9333332777023315,3.0239436626434326,competence
4726.jpg,2.1111111640930176,2.849684953689575,competence
5282.jpg,1.9166666269302368,2.9023802280426025,competence
83.jpg,2.444444417953491,3.4055206775665283,competence
91.jpg,2.444444417953491,3.280923128128052,competence
4666.jpg,2.384615421295166,2.9263296127319336,competence
3008.jpg,2.0,2.60295033454895,competence
3394.jpg,2.299999952316284,3.512369394302368,competence
4842.jpg,2.299999952316284,2.8982083797454834,competence
2657.jpg,2.4285714626312256,2.7019543647766118,competence
3254.jpg,2.7142856121063232,2.7034170627593994,competence
4699.jpg,2.7142856121063232,3.7146034240722656,competence
5009.jpg,2.0,2.8208882808685303,competence
5100.jpg,2.7142856121063232,3.0753352642059326,competence
5261.jpg,2.857142925262451,2.8682143688201904,competence
2355.jpg,2.0,1.8751420974731443,competence
5056.jpg,1.909090876579285,2.548516273498535,competence
1322.jpg,2.25,3.3619632720947266,competence
1545.jpg,2.5,2.7765560150146484,competence
2399.jpg,2.375,3.285853147506714,competence
2843.jpg,3.0,2.9460246562957764,competence
360.jpg,3.0,3.561378240585327,competence
3635.jpg,2.0,2.887065887451172,competence
3798.jpg,2.125,1.8973026275634768,competence
4362.jpg,2.25,2.3906209468841557,competence
4753.jpg,2.5,2.824880361557007,competence
639.jpg,2.25,2.568798303604126,competence
5219.jpg,2.615384578704834,3.2667315006256104,competence
2626.jpg,2.777777671813965,2.667003870010376,competence
f4994.jpg,2.6666667461395264,2.4445226192474365,competence
2545.jpg,2.0,3.9843766689300537,competence
3385.jpg,2.5999999046325684,3.679312944412232,competence
3602.jpg,2.0,2.7931759357452397,competence
3935.jpg,2.5999999046325684,2.610342025756836,competence
4683.jpg,2.0,3.4350216388702397,competence
f4996.jpg,2.200000047683716,3.203836679458618,competence
565.jpg,3.2727272510528564,3.1588613986968994,competence
107.jpg,2.1666667461395264,2.827690601348877,competence
1227.jpg,2.1666667461395264,2.645107746124268,competence
1503.jpg,3.0,3.161542654037476,competence
2080.jpg,3.3333332538604736,3.781814813613892,competence
3.jpg,2.6666667461395264,3.379884958267212,competence
3060.jpg,2.5,2.60330867767334,competence
3994.jpg,2.8333332538604736,2.7166755199432373,competence
4615.jpg,1.8333333730697632,3.353079080581665,competence
1234.jpg,2.0,3.0303139686584477,competence
1577.jpg,2.5714285373687744,3.512943983078003,competence
1676.jpg,2.857142925262451,2.765209197998047,competence
2470.jpg,2.5714285373687744,2.550050973892212,competence
2554.jpg,2.4285714626312256,3.3038136959075928,competence
338.jpg,2.142857074737549,3.544700384140014,competence
3758.jpg,2.857142925262451,3.150587320327759,competence
4352.jpg,2.857142925262451,2.861846208572388,competence
5131.jpg,2.2857143878936768,2.360112190246582,competence
5268.jpg,2.857142925262451,2.581493139266968,competence
f225.jpg,1.8571428060531616,2.8834962844848637,competence
1034.jpg,2.25,2.2386457920074463,competence
1963.jpg,2.75,2.7218191623687744,competence
2706.jpg,2.5,2.010857582092285,competence
2972.jpg,2.75,2.410553216934204,competence
3322.jpg,2.125,3.497793197631836,competence
3923.jpg,2.75,2.6182539463043213,competence
5016.jpg,2.25,2.5840904712677,competence
5106.jpg,2.5,3.2502782344818115,competence
921.jpg,2.5,3.3581812381744385,competence
3501.jpg,2.555555582046509,2.4648008346557617,competence
5186.jpg,2.8888888359069824,3.028528213500977,competence
5228.jpg,3.0,3.1659207344055176,competence
579.jpg,2.3333332538604736,3.0418996810913086,competence
1061.jpg,2.0999999046325684,3.4090280532836914,competence
1212.jpg,2.700000047683716,2.944303512573242,competence
3784.jpg,1.899999976158142,3.206584930419922,competence
4734.jpg,2.3636362552642822,3.105646848678589,competence
507.jpg,2.1666667461395264,2.3548943996429443,competence
f4992.jpg,2.8333332538604736,2.947749137878418,competence
2958.jpg,2.153846263885498,2.4704577922821045,competence
f4934.jpg,2.6666667461395264,3.508076906204224,competence
1020.jpg,3.5,3.159928321838379,competence
1027.jpg,2.875,3.3476271629333496,competence
1113.jpg,2.799999952316284,2.966623306274414,competence
1150.jpg,2.799999952316284,2.803403615951538,competence
1213.jpg,3.0,3.2286369800567627,competence
1248.jpg,2.1818182468414307,2.9501469135284424,competence
13.jpg,2.8333332538604736,2.9526526927948,competence
1355.jpg,3.400000095367432,2.972346544265747,competence
1378.jpg,3.25,3.2406675815582275,competence
1406.jpg,2.5,3.176633834838867,competence
1446.jpg,2.799999952316284,2.742870807647705,competence
1614.jpg,2.200000047683716,2.707700252532959,competence
1615.jpg,2.0,3.927112579345703,competence
1683.jpg,2.7142856121063232,3.997393131256104,competence
1718.jpg,2.299999952316284,3.066413164138794,competence
1865.jpg,2.6666667461395264,2.9839258193969727,competence
1954.jpg,2.299999952316284,2.936072587966919,competence
1973.jpg,2.799999952316284,3.5502374172210693,competence
2002.jpg,2.900000095367432,2.9166202545166016,competence
2106.jpg,2.0,3.287350654602051,competence
2175.jpg,3.375,3.178308725357056,competence
2317.jpg,3.1666667461395264,3.2355504035949707,competence
234.jpg,2.0,3.4591355323791504,competence
2486.jpg,3.0,2.8276820182800293,competence
2682.jpg,2.5,2.9815497398376465,competence
2705.jpg,1.6363636255264282,3.293863534927368,competence
2716.jpg,4.0,3.151790142059326,competence
2740.jpg,2.0,2.586841821670532,competence
2861.jpg,2.5,2.407399654388428,competence
2869.jpg,2.5714285373687744,3.357816219329834,competence
2883.jpg,2.5714285373687744,3.27843713760376,competence
2945.jpg,2.5714285373687744,2.798269271850586,competence
295.jpg,2.444444417953491,3.134690999984741,competence
2992.jpg,1.7999999523162842,2.896111011505127,competence
3013.jpg,2.625,3.246190309524536,competence
3075.jpg,2.5999999046325684,2.8141887187957764,competence
3277.jpg,2.625,2.9478869438171387,competence
3353.jpg,2.200000047683716,3.542360305786133,competence
3402.jpg,3.0,1.979504466056824,competence
3471.jpg,2.200000047683716,2.81294846534729,competence
3560.jpg,2.125,2.606722593307495,competence
36.jpg,2.3333332538604736,2.832314729690552,competence
3673.jpg,2.222222328186035,2.427338123321533,competence
3769.jpg,2.375,2.9354305267333984,competence
3814.jpg,2.222222328186035,3.1227920055389404,competence
3849.jpg,2.6666667461395264,2.8654041290283203,competence
3870.jpg,2.5714285373687744,2.963905096054077,competence
3901.jpg,2.6666667461395264,2.748105049133301,competence
3934.jpg,2.857142925262451,2.8533074855804443,competence
3952.jpg,3.0,3.162616014480591,competence
4028.jpg,2.25,3.1569859981536865,competence
4206.jpg,3.125,3.840433835983277,competence
4232.jpg,3.400000095367432,3.641348838806152,competence
4234.jpg,2.75,3.2896225452423096,competence
4239.jpg,2.75,3.1693098545074463,competence
4335.jpg,2.8333332538604736,3.2077677249908447,competence
4422.jpg,2.6666667461395264,3.877926588058472,competence
4460.jpg,2.6666667461395264,2.178091049194336,competence
4479.jpg,2.5,3.372922420501709,competence
4496.jpg,2.6666667461395264,3.041545152664185,competence
4547.jpg,2.25,3.1638758182525635,competence
4564.jpg,2.0833332538604736,3.160361289978028,competence
4573.jpg,2.200000047683716,2.6282222270965576,competence
461.jpg,2.222222328186035,3.275527000427246,competence
4610.jpg,2.5714285373687744,3.311424970626831,competence
4682.jpg,2.25,3.2116003036499023,competence
4768.jpg,2.2857143878936768,2.942266702651977,competence
4792.jpg,3.0,2.915491819381714,competence
4798.jpg,3.142857074737549,2.420872926712036,competence
4852.jpg,2.299999952316284,2.7264060974121094,competence
5010.jpg,2.0,2.9657199382781982,competence
5053.jpg,2.6363637447357178,3.6030471324920654,competence
5058.jpg,2.777777671813965,2.811711549758911,competence
5126.jpg,2.5999999046325684,2.796020746231079,competence
5129.jpg,2.777777671813965,2.933509349822998,competence
5159.jpg,3.25,3.465259075164795,competence
5245.jpg,3.0,2.309088706970215,competence
676.jpg,2.777777671813965,2.77776312828064,competence
708.jpg,2.3333332538604736,3.0003907680511475,competence
780.jpg,3.3333332538604736,3.2637534141540527,competence
831.jpg,2.5,2.991321325302124,competence
945.jpg,2.5,3.3653817176818848,competence
974.jpg,2.2857143878936768,2.977228879928589,competence
992.jpg,2.0,2.874240636825561,competence
993.jpg,2.0,3.505580425262451,competence
f1.jpg,2.400000095367432,3.4055745601654053,competence
f172.jpg,2.1111111640930176,2.5797622203826904,competence
f270.jpg,2.7142856121063232,2.99402117729187,competence
f4933.jpg,2.75,3.461413621902466,competence
f86.jpg,2.777777671813965,3.5706593990325928,competence
2446.jpg,2.538461446762085,3.376807928085327,competence
f123.jpg,2.692307710647583,2.7482407093048096,competence
2133.jpg,3.1666667461395264,3.343079805374145,competence
3006.jpg,2.8333332538604736,3.171597719192505,competence
3124.jpg,2.909090995788574,2.7221572399139404,competence
358.jpg,2.6363637447357178,2.604771137237549,competence
827.jpg,1.8181818723678589,2.933016061782837,competence
1140.jpg,3.200000047683716,2.97025990486145,competence
1931.jpg,3.0,3.466702699661255,competence
2289.jpg,3.0,3.0896074771881104,competence
362.jpg,2.700000047683716,2.321685075759888,competence
3712.jpg,2.5999999046325684,2.8027007579803467,competence
4839.jpg,2.299999952316284,3.526078939437866,competence
1772.jpg,3.1111111640930176,3.456354856491089,competence
2003.jpg,3.222222328186035,3.839066743850708,competence
2227.jpg,1.8888888359069824,2.6788575649261475,competence
2239.jpg,3.0,2.9166200160980225,competence
2306.jpg,2.444444417953491,2.7709126472473145,competence
2425.jpg,2.777777671813965,2.861537218093872,competence
257.jpg,2.8888888359069824,3.24035382270813,competence
303.jpg,2.6666667461395264,3.371742486953736,competence
3203.jpg,3.0,2.6749789714813232,competence
3573.jpg,2.444444417953491,2.550492286682129,competence
3746.jpg,2.222222328186035,2.549072504043579,competence
3828.jpg,3.555555582046509,3.3306479454040527,competence
3941.jpg,2.444444417953491,3.763775110244751,competence
4052.jpg,2.6666667461395264,3.27609658241272,competence
4302.jpg,2.6666667461395264,3.360636711120605,competence
5051.jpg,2.222222328186035,2.879302263259888,competence
5217.jpg,2.444444417953491,2.882502317428589,competence
f4932.jpg,3.0,3.6063740253448486,competence
1200.jpg,2.5,2.475165605545044,competence
1565.jpg,2.125,2.933854818344116,competence
174.jpg,2.5,2.6249887943267822,competence
1750.jpg,3.0,3.579151391983032,competence
2352.jpg,3.125,3.999840021133423,competence
2585.jpg,3.125,2.9235315322875977,competence
2795.jpg,2.5,3.033428430557251,competence
3082.jpg,3.25,3.394592046737671,competence
3474.jpg,2.5,3.055814743041992,competence
3552.jpg,3.125,3.674832820892334,competence
3665.jpg,2.875,3.4271342754364014,competence
3742.jpg,2.5714285373687744,3.0543558597564697,competence
3832.jpg,3.4285714626312256,3.2280189990997314,competence
3885.jpg,3.142857074737549,2.784568548202514,competence
3957.jpg,2.2857143878936768,3.015171527862549,competence
396.jpg,3.0,3.4347174167633057,competence
3978.jpg,3.4285714626312256,3.493238925933838,competence
4597.jpg,2.857142925262451,3.015309810638428,competence
4758.jpg,2.5714285373687744,3.1280531883239746,competence
4790.jpg,2.4285714626312256,3.121570348739624,competence
5194.jpg,3.142857074737549,3.257384777069092,competence
5234.jpg,3.5714285373687744,3.3594207763671875,competence
759.jpg,3.142857074737549,2.7561347484588623,competence
975.jpg,2.857142925262451,3.790063381195069,competence
f4906.jpg,2.857142925262451,3.294069528579712,competence
4176.jpg,2.944444417953491,3.3863964080810547,competence
1053.jpg,3.0,3.2104954719543457,competence
155.jpg,3.1818182468414307,3.262938976287842,competence
1989.jpg,3.0,2.7117490768432617,competence
2521.jpg,2.8181817531585693,3.2316136360168457,competence
2531.jpg,3.2727272510528564,3.4507534503936768,competence
2660.jpg,3.727272748947144,3.600477695465088,competence
3153.jpg,2.909090995788574,2.95524001121521,competence
3189.jpg,2.6363637447357178,3.2591540813446045,competence
3282.jpg,3.090909004211426,3.17336368560791,competence
3433.jpg,3.454545497894287,2.877194404602051,competence
3447.jpg,3.2727272510528564,3.1337428092956543,competence
3721.jpg,3.1818182468414307,3.0580077171325684,competence
3928.jpg,3.0,2.9001803398132324,competence
4304.jpg,3.1818182468414307,3.143681287765503,competence
5230.jpg,2.727272748947144,2.7761363983154297,competence
72.jpg,3.454545497894287,3.2030177116394043,competence
f91.jpg,3.090909004211426,3.021784782409668,competence
2970.jpg,3.3333332538604736,3.542929410934448,competence
1012.jpg,2.6666667461395264,3.146653413772583,competence
1052.jpg,3.0,3.090725898742676,competence
1145.jpg,3.0,2.948715925216675,competence
1299.jpg,3.0,2.941537618637085,competence
1399.jpg,2.75,2.9841554164886475,competence
1417.jpg,3.625,3.218493938446045,competence
1431.jpg,3.25,3.080615520477295,competence
1458.jpg,2.75,2.880287170410156,competence
1486.jpg,3.125,2.9094088077545166,competence
1791.jpg,3.25,3.7191452980041504,competence
1869.jpg,3.25,2.6184468269348145,competence
1947.jpg,3.25,2.860851764678955,competence
1998.jpg,3.0,2.7175750732421875,competence
207.jpg,3.0,2.9998550415039062,competence
2111.jpg,2.75,3.202717065811157,competence
2151.jpg,2.75,3.048823118209839,competence
2185.jpg,3.25,3.485249280929565,competence
2381.jpg,3.0,3.653751850128174,competence
2509.jpg,2.5,3.552103042602539,competence
2558.jpg,3.25,3.310586452484131,competence
263.jpg,3.1666667461395264,3.4386870861053467,competence
266.jpg,3.1666667461395264,2.947429180145264,competence
2668.jpg,2.75,2.9626622200012207,competence
2718.jpg,3.0,3.277360200881958,competence
2738.jpg,3.0,3.2370944023132324,competence
2750.jpg,2.75,2.805631637573242,competence
2752.jpg,3.375,3.1443774700164795,competence
2864.jpg,3.4166667461395264,3.766793966293335,competence
2987.jpg,3.375,2.628149032592773,competence
2989.jpg,2.625,3.126748561859131,competence
3019.jpg,2.75,3.066258430480957,competence
3042.jpg,3.125,3.526902198791504,competence
3220.jpg,2.875,2.770303964614868,competence
3227.jpg,3.5833332538604736,3.215403318405152,competence
3263.jpg,3.0,3.705101490020752,competence
332.jpg,3.0,3.023855209350586,competence
3325.jpg,3.3333332538604736,3.173929214477539,competence
3327.jpg,3.25,3.232469081878662,competence
3497.jpg,3.625,3.211740732192993,competence
3590.jpg,2.75,3.255082607269287,competence
3593.jpg,2.5,3.326949119567871,competence
3599.jpg,3.125,3.110325574874878,competence
3707.jpg,3.125,2.833320140838623,competence
3719.jpg,3.25,3.0468361377716064,competence
3741.jpg,3.25,3.450368881225586,competence
3868.jpg,2.75,2.735304832458496,competence
3940.jpg,2.75,3.3063290119171143,competence
4033.jpg,3.375,3.3293821811676025,competence
4045.jpg,3.375,3.170342445373535,competence
413.jpg,3.125,3.299777746200561,competence
4137.jpg,3.125,3.9255690574646,competence
4150.jpg,3.5,3.633034706115722,competence
4182.jpg,3.125,3.044281482696533,competence
4295.jpg,3.3333332538604736,2.63696551322937,competence
4338.jpg,2.75,3.304250478744507,competence
4364.jpg,3.0,3.093991279602051,competence
4469.jpg,3.5,3.508707046508789,competence
4484.jpg,3.625,3.6208479404449454,competence
4505.jpg,3.125,2.998323440551758,competence
4583.jpg,2.75,3.6933655738830566,competence
4674.jpg,3.125,3.3652899265289307,competence
4675.jpg,3.25,3.140544414520264,competence
4747.jpg,3.3333332538604736,3.2507808208465576,competence
4836.jpg,3.25,3.332265853881836,competence
4843.jpg,3.5,3.930233240127564,competence
4856.jpg,3.0,2.690754175186157,competence
4890.jpg,3.25,2.540511131286621,competence
5192.jpg,3.0,3.2316794395446777,competence
5214.jpg,3.25,2.955599069595337,competence
5247.jpg,3.0,3.3128910064697266,competence
671.jpg,3.25,2.9809730052948,competence
823.jpg,3.5,3.067681074142456,competence
836.jpg,3.5,2.6820430755615234,competence
880.jpg,2.875,3.0438060760498047,competence
f145.jpg,4.0,3.3212461471557617,competence
f42.jpg,3.25,2.9963998794555664,competence
f4930.jpg,2.75,3.1146717071533203,competence
f56.jpg,2.75,3.1604175567626958,competence
3515.jpg,3.1764705181121826,3.1612308025360107,competence
1786.jpg,3.0,3.255114316940308,competence
1861.jpg,2.846153736114502,3.241164445877075,competence
4689.jpg,3.0,2.695283889770508,competence
1118.jpg,3.3333332538604736,3.629652261734009,competence
1253.jpg,2.625,2.703054428100586,competence
1639.jpg,3.444444417953491,3.2188973426818848,competence
1666.jpg,3.3333332538604736,2.676146984100342,competence
1775.jpg,3.555555582046509,2.78224515914917,competence
1977.jpg,2.555555582046509,2.973325490951538,competence
2018.jpg,3.0,3.120222330093384,competence
2146.jpg,3.277777671813965,3.897782564163208,competence
2434.jpg,3.1111111640930176,2.624340295791626,competence
3068.jpg,3.6666667461395264,2.9595723152160645,competence
3181.jpg,3.1111111640930176,3.1957366466522217,competence
3412.jpg,3.222222328186035,2.779520034790039,competence
3539.jpg,2.6666667461395264,3.0188891887664795,competence
3620.jpg,3.444444417953491,3.583664655685425,competence
4123.jpg,3.555555582046509,3.2576887607574463,competence
4382.jpg,3.3333332538604736,2.767439603805542,competence
4487.jpg,3.222222328186035,2.863565444946289,competence
4644.jpg,2.6666667461395264,3.1916987895965576,competence
5024.jpg,2.555555582046509,2.993604183197021,competence
5196.jpg,3.3888888359069824,3.0249180793762207,competence
890.jpg,3.0,3.4175209999084477,competence
968.jpg,2.8888888359069824,3.238522291183472,competence
f20.jpg,3.0,2.8474669456481934,competence
f211.jpg,2.777777671813965,2.59384822845459,competence
2587.jpg,3.142857074737549,2.9260497093200684,competence
44.jpg,3.142857074737549,3.250994205474853,competence
813.jpg,3.0714285373687744,3.0151925086975098,competence
3337.jpg,3.096618413925171,3.4584641456604004,competence
1043.jpg,2.799999952316284,2.537495374679565,competence
1056.jpg,3.0,3.009533643722534,competence
1264.jpg,3.200000047683716,3.696772575378418,competence
1473.jpg,3.200000047683716,3.2561702728271484,competence
1608.jpg,3.799999952316284,3.5179898738861084,competence
1694.jpg,3.200000047683716,3.37865686416626,competence
1876.jpg,2.900000095367432,3.31040096282959,competence
1881.jpg,3.400000095367432,2.9181113243103027,competence
1891.jpg,3.5999999046325684,3.276275634765625,competence
2020.jpg,2.400000095367432,3.1396803855896,competence
2022.jpg,2.799999952316284,3.691959857940674,competence
2024.jpg,3.200000047683716,2.919629573822021,competence
2125.jpg,3.200000047683716,2.88625168800354,competence
2169.jpg,3.299999952316284,3.48207426071167,competence
2174.jpg,3.0,3.001563549041748,competence
2203.jpg,3.5,3.256919860839844,competence
223.jpg,3.200000047683716,3.084714889526367,competence
24.jpg,2.799999952316284,3.817920446395874,competence
244.jpg,3.400000095367432,3.31747841835022,competence
2448.jpg,3.200000047683716,2.623532056808472,competence
2757.jpg,3.400000095367432,3.0393190383911133,competence
2860.jpg,2.799999952316284,3.026875257492065,competence
2893.jpg,3.0,3.1694347858428955,competence
2930.jpg,3.5,3.151562452316284,competence
302.jpg,3.400000095367432,2.604006290435791,competence
3517.jpg,3.0999999046325684,3.5875701904296875,competence
3525.jpg,2.5999999046325684,3.353328227996826,competence
3559.jpg,2.700000047683716,3.360293388366699,competence
3627.jpg,3.0,3.335174083709717,competence
3989.jpg,3.400000095367432,3.412635326385498,competence
4041.jpg,3.200000047683716,3.399258136749268,competence
4098.jpg,3.200000047683716,3.120817184448242,competence
4443.jpg,3.0999999046325684,3.092592000961304,competence
4544.jpg,4.0,3.739899635314941,competence
4562.jpg,3.400000095367432,3.1361563205718994,competence
4690.jpg,3.200000047683716,2.8320841789245605,competence
4698.jpg,3.200000047683716,3.107829570770264,competence
4888.jpg,3.400000095367432,3.220571517944336,competence
665.jpg,2.799999952316284,2.6473641395568848,competence
829.jpg,3.0,3.4180896282196045,competence
86.jpg,2.5999999046325684,3.0032591819763184,competence
914.jpg,3.5,3.3066391944885254,competence
936.jpg,3.200000047683716,3.029852867126465,competence
1108.jpg,3.545454502105713,3.006309986114502,competence
1116.jpg,2.727272748947144,3.0912930965423584,competence
1770.jpg,3.0,3.104933261871338,competence
2661.jpg,3.3636362552642822,3.330082654953003,competence
2743.jpg,3.2727272510528564,3.353666305541992,competence
3987.jpg,3.2727272510528564,3.1959712505340576,competence
4650.jpg,2.727272748947144,3.1142501831054688,competence
731.jpg,3.0,2.8111634254455566,competence
f94.jpg,3.1818182468414307,3.1619560718536377,competence
1123.jpg,2.6666667461395264,3.2999093532562256,competence
115.jpg,2.9166667461395264,2.7508983612060547,competence
1160.jpg,3.1666667461395264,3.2243361473083496,competence
143.jpg,3.5,2.91371750831604,competence
1433.jpg,2.5,3.026963472366333,competence
1457.jpg,3.8333332538604736,3.4034736156463623,competence
1748.jpg,2.8333332538604736,2.9308571815490723,competence
1769.jpg,3.0,3.61847710609436,competence
1946.jpg,3.25,3.1185503005981445,competence
2034.jpg,3.3333332538604736,2.757963180541992,competence
2105.jpg,2.5,3.364645481109619,competence
2233.jpg,3.3333332538604736,3.407465934753418,competence
2315.jpg,2.6666667461395264,2.754396915435791,competence
2392.jpg,3.5,3.362035751342773,competence
2568.jpg,3.8333332538604736,3.595041990280152,competence
3039.jpg,3.5,3.317842960357666,competence
3072.jpg,3.5833332538604736,3.477339506149292,competence
3215.jpg,3.5,2.953000783920288,competence
3223.jpg,3.5,3.201890230178833,competence
3362.jpg,3.5,3.3390958309173584,competence
3377.jpg,3.1666667461395264,3.05873441696167,competence
3605.jpg,3.6666667461395264,2.9946866035461426,competence
3641.jpg,3.5,3.442302703857422,competence
3693.jpg,3.6666667461395264,3.180476665496826,competence
4264.jpg,2.8333332538604736,2.7529423236846924,competence
439.jpg,3.3333332538604736,3.2080535888671875,competence
4444.jpg,3.5,3.440665006637573,competence
4452.jpg,2.5,3.049635648727417,competence
455.jpg,3.0,2.9739348888397217,competence
4613.jpg,3.3333332538604736,2.8146700859069824,competence
4710.jpg,3.6666667461395264,3.123389720916748,competence
4762.jpg,3.25,3.3020520210266118,competence
5070.jpg,2.8333332538604736,3.459716558456421,competence
585.jpg,3.6666667461395264,2.689943790435791,competence
650.jpg,3.1666667461395264,3.248095750808716,competence
810.jpg,2.8333332538604736,3.409852981567383,competence
848.jpg,2.8333332538604736,3.418978214263916,competence
90.jpg,3.1666667461395264,3.131889820098877,competence
f269.jpg,3.4166667461395264,2.589529037475586,competence
1021.jpg,3.230769157409668,3.160391330718994,competence
1270.jpg,3.076923131942749,3.6214990615844727,competence
1277.jpg,2.615384578704834,2.8624885082244877,competence
1302.jpg,3.692307710647583,3.4203598499298096,competence
3591.jpg,3.076923131942749,3.2961525917053223,competence
1276.jpg,3.4285714626312256,3.5214850902557373,competence
