id,user_id,a_image,b_image,a_info,b_info,answer,starttime,finishtime,answer_image,s_r_dimension,image,type,dimension,score,number,a_birth_year,a_education,a_experience,b_birth_year,b_education,b_experience,id_y,gender,age,dropdown,qualifications,career,level,Assessment,promotion,status
982,userd282a7ea08,/uploads/images/s_smart/s_smart_high19.jpg,/uploads/images/s_smart/s_smart_low19.jpg,"1977年生,博士研究生学历,曾在中央部委任职","1973年生,硕士研究生学历,曾在中央部委任职",A,2024/11/25 09:51,2024/11/25 09:52,/uploads/images/s_smart/s_smart_high19.jpg,s_smart,s_smart_high19,s,competence,high,19,1977,博士研究生,在中央部委任职,1973,硕士研究生,在中央部委任职,122,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,工作年限达到规定要求,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
981,userd282a7ea08,/uploads/images/s_smart/s_smart_high1.jpg,/uploads/images/s_smart/s_smart_low1.jpg,"1975年生,博士研究生学历,曾在中央部委任职","1979年生,博士研究生学历,曾在中央部委任职",A,2024/11/25 09:51,2024/11/25 09:52,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1975,博士研究生,在中央部委任职,1979,博士研究生,在中央部委任职,122,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,工作年限达到规定要求,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
980,userd282a7ea08,/uploads/images/s_aggressive/s_aggressive_high7.jpg,/uploads/images/s_aggressive/s_aggressive_low7.jpg,"1977年生,博士研究生学历,曾担任上级领导秘书","1979年生,硕士研究生学历,曾在国有企业任职",B,2024/11/25 09:51,2024/11/25 09:52,/uploads/images/s_aggressive/s_aggressive_low7.jpg,s_aggressive,s_aggressive_low7,s,aggressiveness,low,7,1977,博士研究生,担任上级领导秘书,1979,硕士研究生,在国有企业任职,122,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,工作年限达到规定要求,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
979,userd282a7ea08,/uploads/images/s_aggressive/s_aggressive_low12.jpg,/uploads/images/s_aggressive/s_aggressive_high12.jpg,"1977年生,大学本科学历,曾在国有企业任职","1977年生,硕士研究生学历,曾在中央部委任职",A,2024/11/25 09:51,2024/11/25 09:52,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1977,大学本科,在国有企业任职,1977,硕士研究生,在中央部委任职,122,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,工作年限达到规定要求,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
978,userd282a7ea08,/uploads/images/s_beauty/s_beauty_low5.jpg,/uploads/images/s_beauty/s_beauty_high5.jpg,"1979年生,大学本科学历,曾在国有企业任职","1979年生,硕士研究生学历,曾在中央部委任职",A,2024/11/25 09:51,2024/11/25 09:51,/uploads/images/s_beauty/s_beauty_low5.jpg,s_beauty,s_beauty_low5,s,attractiveness,low,5,1979,大学本科,在国有企业任职,1979,硕士研究生,在中央部委任职,122,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,工作年限达到规定要求,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
977,userd282a7ea08,/uploads/images/s_beauty/s_beauty_high10.jpg,/uploads/images/s_beauty/s_beauty_low10.jpg,"1977年生,大学本科学历,曾担任上级领导秘书","1977年生,大学本科学历,曾在基层政府任职",B,2024/11/25 09:51,2024/11/25 09:51,/uploads/images/s_beauty/s_beauty_low10.jpg,s_beauty,s_beauty_low10,s,attractiveness,low,10,1977,大学本科,担任上级领导秘书,1977,大学本科,在基层政府任职,122,男,30-40（含）岁,本科,山东省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,工作年限达到规定要求,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
968,user3dba105da1,/uploads/images/s_aggressive/s_aggressive_high7.jpg,/uploads/images/s_aggressive/s_aggressive_low7.jpg,"1979年生,大学本科学历,曾在国有企业任职","1977年生,大学本科学历,曾担任上级领导秘书",B,2024/11/25 09:50,2024/11/25 09:53,/uploads/images/s_aggressive/s_aggressive_low7.jpg,s_aggressive,s_aggressive_low7,s,aggressiveness,low,7,1979,大学本科,在国有企业任职,1977,大学本科,担任上级领导秘书,120,男,20-30（含）岁,硕士,湖北省,国家机关、党政机关工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
967,user3dba105da1,/uploads/images/s_aggressive/s_aggressive_low12.jpg,/uploads/images/s_aggressive/s_aggressive_high12.jpg,"1973年生,博士研究生学历,曾在国有企业任职","1973年生,硕士研究生学历,曾在基层政府任职",A,2024/11/25 09:50,2024/11/25 09:52,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1973,博士研究生,在国有企业任职,1973,硕士研究生,在基层政府任职,120,男,20-30（含）岁,硕士,湖北省,国家机关、党政机关工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
966,user3dba105da1,/uploads/images/s_beauty/s_beauty_high5.jpg,/uploads/images/s_beauty/s_beauty_low5.jpg,"1979年生,博士研究生学历,曾担任上级领导秘书","1975年生,博士研究生学历,曾在基层政府任职",B,2024/11/25 09:50,2024/11/25 09:52,/uploads/images/s_beauty/s_beauty_low5.jpg,s_beauty,s_beauty_low5,s,attractiveness,low,5,1979,博士研究生,担任上级领导秘书,1975,博士研究生,在基层政府任职,120,男,20-30（含）岁,硕士,湖北省,国家机关、党政机关工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
965,user3dba105da1,/uploads/images/s_beauty/s_beauty_high10.jpg,/uploads/images/s_beauty/s_beauty_low10.jpg,"1975年生,大学本科学历,曾在中央部委任职","1977年生,硕士研究生学历,曾在中央部委任职",B,2024/11/25 09:50,2024/11/25 09:52,/uploads/images/s_beauty/s_beauty_low10.jpg,s_beauty,s_beauty_low10,s,attractiveness,low,10,1975,大学本科,在中央部委任职,1977,硕士研究生,在中央部委任职,120,男,20-30（含）岁,硕士,湖北省,国家机关、党政机关工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
964,user3dba105da1,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1979年生,博士研究生学历,曾担任上级领导秘书","1977年生,大学本科学历,曾担任上级领导秘书",A,2024/11/25 09:50,2024/11/25 09:52,/uploads/images/s_smart/s_smart_low19.jpg,s_smart,s_smart_low19,s,competence,low,19,1979,博士研究生,担任上级领导秘书,1977,大学本科,担任上级领导秘书,120,男,20-30（含）岁,硕士,湖北省,国家机关、党政机关工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
963,user3dba105da1,/uploads/images/s_smart/s_smart_high1.jpg,/uploads/images/s_smart/s_smart_low1.jpg,"1979年生,硕士研究生学历,曾在基层政府任职","1977年生,硕士研究生学历,曾在国有企业任职",A,2024/11/25 09:50,2024/11/25 09:52,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1979,硕士研究生,在基层政府任职,1977,硕士研究生,在国有企业任职,120,男,20-30（含）岁,硕士,湖北省,国家机关、党政机关工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
962,user3dba105da1,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,"1977年生,博士研究生学历,曾在国有企业任职","1977年生,大学本科学历,曾在基层政府任职",B,2024/11/25 09:50,2024/11/25 09:51,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1977,博士研究生,在国有企业任职,1977,大学本科,在基层政府任职,120,男,20-30（含）岁,硕士,湖北省,国家机关、党政机关工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
961,user3dba105da1,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,"1973年生,博士研究生学历,曾在中央部委任职","1977年生,博士研究生学历,曾在国有企业任职",A,2024/11/25 09:50,2024/11/25 09:51,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,s_trustworthy,s_trustworthy_high14,s,trustworthiness,high,14,1973,博士研究生,在中央部委任职,1977,博士研究生,在国有企业任职,120,男,20-30（含）岁,硕士,湖北省,国家机关、党政机关工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
952,user76f6e4600c,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,"1979年生,博士研究生学历,曾在基层政府任职","1977年生,大学本科学历,曾在国有企业任职",A,2024/11/25 09:48,2024/11/25 09:53,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,s_trustworthy,s_trustworthy_low2,s,trustworthiness,low,2,1979,博士研究生,在基层政府任职,1977,大学本科,在国有企业任职,118,女,30-40（含）岁,本科,陕西省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
951,user76f6e4600c,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,"1979年生,硕士研究生学历,曾在国有企业任职","1979年生,博士研究生学历,曾担任上级领导秘书",B,2024/11/25 09:48,2024/11/25 09:53,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,s_trustworthy,s_trustworthy_high14,s,trustworthiness,high,14,1979,硕士研究生,在国有企业任职,1979,博士研究生,担任上级领导秘书,118,女,30-40（含）岁,本科,陕西省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
950,user76f6e4600c,/uploads/images/s_beauty/s_beauty_low5.jpg,/uploads/images/s_beauty/s_beauty_high5.jpg,"1973年生,大学本科学历,曾在中央部委任职","1973年生,硕士研究生学历,曾担任上级领导秘书",B,2024/11/25 09:48,2024/11/25 09:53,/uploads/images/s_beauty/s_beauty_high5.jpg,s_beauty,s_beauty_high5,s,attractiveness,high,5,1973,大学本科,在中央部委任职,1973,硕士研究生,担任上级领导秘书,118,女,30-40（含）岁,本科,陕西省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
949,user76f6e4600c,/uploads/images/s_beauty/s_beauty_low10.jpg,/uploads/images/s_beauty/s_beauty_high10.jpg,"1975年生,博士研究生学历,曾在中央部委任职","1973年生,硕士研究生学历,曾在国有企业任职",A,2024/11/25 09:48,2024/11/25 09:52,/uploads/images/s_beauty/s_beauty_low10.jpg,s_beauty,s_beauty_low10,s,attractiveness,low,10,1975,博士研究生,在中央部委任职,1973,硕士研究生,在国有企业任职,118,女,30-40（含）岁,本科,陕西省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
948,user76f6e4600c,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1977年生,大学本科学历,曾在中央部委任职","1977年生,大学本科学历,曾在基层政府任职",A,2024/11/25 09:48,2024/11/25 09:52,/uploads/images/s_smart/s_smart_low19.jpg,s_smart,s_smart_low19,s,competence,low,19,1977,大学本科,在中央部委任职,1977,大学本科,在基层政府任职,118,女,30-40（含）岁,本科,陕西省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
947,user76f6e4600c,/uploads/images/s_smart/s_smart_high1.jpg,/uploads/images/s_smart/s_smart_low1.jpg,"1975年生,硕士研究生学历,曾在国有企业任职","1973年生,大学本科学历,曾在中央部委任职",B,2024/11/25 09:48,2024/11/25 09:52,/uploads/images/s_smart/s_smart_low1.jpg,s_smart,s_smart_low1,s,competence,low,1,1975,硕士研究生,在国有企业任职,1973,大学本科,在中央部委任职,118,女,30-40（含）岁,本科,陕西省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
946,user76f6e4600c,/uploads/images/s_aggressive/s_aggressive_low7.jpg,/uploads/images/s_aggressive/s_aggressive_high7.jpg,"1975年生,博士研究生学历,曾在中央部委任职","1975年生,博士研究生学历,曾在基层政府任职",A,2024/11/25 09:48,2024/11/25 09:52,/uploads/images/s_aggressive/s_aggressive_low7.jpg,s_aggressive,s_aggressive_low7,s,aggressiveness,low,7,1975,博士研究生,在中央部委任职,1975,博士研究生,在基层政府任职,118,女,30-40（含）岁,本科,陕西省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
945,user76f6e4600c,/uploads/images/s_aggressive/s_aggressive_high12.jpg,/uploads/images/s_aggressive/s_aggressive_low12.jpg,"1979年生,硕士研究生学历,曾在基层政府任职","1973年生,硕士研究生学历,曾在国有企业任职",B,2024/11/25 09:48,2024/11/25 09:52,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1979,硕士研究生,在基层政府任职,1973,硕士研究生,在国有企业任职,118,女,30-40（含）岁,本科,陕西省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
944,userdc06ccc4b8,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,"1977年生,大学本科学历,曾担任上级领导秘书","1979年生,博士研究生学历,曾担任上级领导秘书",B,2024/11/25 09:47,2024/11/25 09:48,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1977,大学本科,担任上级领导秘书,1979,博士研究生,担任上级领导秘书,117,男,20-30（含）岁,本科,河北省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
943,userdc06ccc4b8,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,"1975年生,大学本科学历,曾在基层政府任职","1975年生,大学本科学历,曾在中央部委任职",A,2024/11/25 09:47,2024/11/25 09:48,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,s_trustworthy,s_trustworthy_low14,s,trustworthiness,low,14,1975,大学本科,在基层政府任职,1975,大学本科,在中央部委任职,117,男,20-30（含）岁,本科,河北省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
942,userdc06ccc4b8,/uploads/images/s_beauty/s_beauty_low5.jpg,/uploads/images/s_beauty/s_beauty_high5.jpg,"1973年生,硕士研究生学历,曾在基层政府任职","1977年生,硕士研究生学历,曾在基层政府任职",B,2024/11/25 09:47,2024/11/25 09:48,/uploads/images/s_beauty/s_beauty_high5.jpg,s_beauty,s_beauty_high5,s,attractiveness,high,5,1973,硕士研究生,在基层政府任职,1977,硕士研究生,在基层政府任职,117,男,20-30（含）岁,本科,河北省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
941,userdc06ccc4b8,/uploads/images/s_beauty/s_beauty_low10.jpg,/uploads/images/s_beauty/s_beauty_high10.jpg,"1977年生,大学本科学历,曾担任上级领导秘书","1979年生,大学本科学历,曾在基层政府任职",A,2024/11/25 09:47,2024/11/25 09:48,/uploads/images/s_beauty/s_beauty_low10.jpg,s_beauty,s_beauty_low10,s,attractiveness,low,10,1977,大学本科,担任上级领导秘书,1979,大学本科,在基层政府任职,117,男,20-30（含）岁,本科,河北省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
940,userdc06ccc4b8,/uploads/images/s_aggressive/s_aggressive_low7.jpg,/uploads/images/s_aggressive/s_aggressive_high7.jpg,"1977年生,大学本科学历,曾在中央部委任职","1973年生,博士研究生学历,曾在国有企业任职",A,2024/11/25 09:47,2024/11/25 09:47,/uploads/images/s_aggressive/s_aggressive_low7.jpg,s_aggressive,s_aggressive_low7,s,aggressiveness,low,7,1977,大学本科,在中央部委任职,1973,博士研究生,在国有企业任职,117,男,20-30（含）岁,本科,河北省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
939,userdc06ccc4b8,/uploads/images/s_aggressive/s_aggressive_high12.jpg,/uploads/images/s_aggressive/s_aggressive_low12.jpg,"1973年生,博士研究生学历,曾在国有企业任职","1975年生,硕士研究生学历,曾在国有企业任职",B,2024/11/25 09:47,2024/11/25 09:47,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1973,博士研究生,在国有企业任职,1975,硕士研究生,在国有企业任职,117,男,20-30（含）岁,本科,河北省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
938,userdc06ccc4b8,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1973年生,博士研究生学历,曾在中央部委任职","1979年生,硕士研究生学历,曾在中央部委任职",B,2024/11/25 09:47,2024/11/25 09:47,/uploads/images/s_smart/s_smart_high19.jpg,s_smart,s_smart_high19,s,competence,high,19,1973,博士研究生,在中央部委任职,1979,硕士研究生,在中央部委任职,117,男,20-30（含）岁,本科,河北省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
937,userdc06ccc4b8,/uploads/images/s_smart/s_smart_low1.jpg,/uploads/images/s_smart/s_smart_high1.jpg,"1973年生,博士研究生学历,曾在基层政府任职","1979年生,大学本科学历,曾在中央部委任职",B,2024/11/25 09:47,2024/11/25 09:47,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1973,博士研究生,在基层政府任职,1979,大学本科,在中央部委任职,117,男,20-30（含）岁,本科,河北省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
920,user31debe0cdc,/uploads/images/s_beauty/s_beauty_high5.jpg,/uploads/images/s_beauty/s_beauty_low5.jpg,"1977年生,博士研究生学历,曾在国有企业任职","1973年生,博士研究生学历,曾在国有企业任职",B,2024/11/25 09:40,2024/11/25 09:43,/uploads/images/s_beauty/s_beauty_low5.jpg,s_beauty,s_beauty_low5,s,attractiveness,low,5,1977,博士研究生,在国有企业任职,1973,博士研究生,在国有企业任职,114,男,30-40（含）岁,博士,广东省,国家机关、党政机关工作人员,正处,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
919,user31debe0cdc,/uploads/images/s_beauty/s_beauty_high10.jpg,/uploads/images/s_beauty/s_beauty_low10.jpg,"1977年生,硕士研究生学历,曾担任上级领导秘书","1977年生,博士研究生学历,曾担任上级领导秘书",A,2024/11/25 09:40,2024/11/25 09:43,/uploads/images/s_beauty/s_beauty_high10.jpg,s_beauty,s_beauty_high10,s,attractiveness,high,10,1977,硕士研究生,担任上级领导秘书,1977,博士研究生,担任上级领导秘书,114,男,30-40（含）岁,博士,广东省,国家机关、党政机关工作人员,正处,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
918,user31debe0cdc,/uploads/images/s_aggressive/s_aggressive_high7.jpg,/uploads/images/s_aggressive/s_aggressive_low7.jpg,"1979年生,大学本科学历,曾在基层政府任职","1977年生,硕士研究生学历,曾担任上级领导秘书",B,2024/11/25 09:40,2024/11/25 09:42,/uploads/images/s_aggressive/s_aggressive_low7.jpg,s_aggressive,s_aggressive_low7,s,aggressiveness,low,7,1979,大学本科,在基层政府任职,1977,硕士研究生,担任上级领导秘书,114,男,30-40（含）岁,博士,广东省,国家机关、党政机关工作人员,正处,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
917,user31debe0cdc,/uploads/images/s_aggressive/s_aggressive_high12.jpg,/uploads/images/s_aggressive/s_aggressive_low12.jpg,"1975年生,大学本科学历,曾在国有企业任职","1973年生,硕士研究生学历,曾在中央部委任职",B,2024/11/25 09:40,2024/11/25 09:42,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1975,大学本科,在国有企业任职,1973,硕士研究生,在中央部委任职,114,男,30-40（含）岁,博士,广东省,国家机关、党政机关工作人员,正处,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
916,user31debe0cdc,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1973年生,大学本科学历,曾担任上级领导秘书","1979年生,硕士研究生学历,曾在中央部委任职",A,2024/11/25 09:40,2024/11/25 09:42,/uploads/images/s_smart/s_smart_low19.jpg,s_smart,s_smart_low19,s,competence,low,19,1973,大学本科,担任上级领导秘书,1979,硕士研究生,在中央部委任职,114,男,30-40（含）岁,博士,广东省,国家机关、党政机关工作人员,正处,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
915,user31debe0cdc,/uploads/images/s_smart/s_smart_low1.jpg,/uploads/images/s_smart/s_smart_high1.jpg,"1973年生,博士研究生学历,曾在国有企业任职","1977年生,硕士研究生学历,曾在中央部委任职",B,2024/11/25 09:40,2024/11/25 09:41,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1973,博士研究生,在国有企业任职,1977,硕士研究生,在中央部委任职,114,男,30-40（含）岁,博士,广东省,国家机关、党政机关工作人员,正处,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
914,user31debe0cdc,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,"1975年生,大学本科学历,曾担任上级领导秘书","1973年生,硕士研究生学历,曾在国有企业任职",A,2024/11/25 09:40,2024/11/25 09:41,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1975,大学本科,担任上级领导秘书,1973,硕士研究生,在国有企业任职,114,男,30-40（含）岁,博士,广东省,国家机关、党政机关工作人员,正处,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
913,user31debe0cdc,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,"1973年生,硕士研究生学历,曾在中央部委任职","1975年生,硕士研究生学历,曾在基层政府任职",A,2024/11/25 09:40,2024/11/25 09:41,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,s_trustworthy,s_trustworthy_low14,s,trustworthiness,low,14,1973,硕士研究生,在中央部委任职,1975,硕士研究生,在基层政府任职,114,男,30-40（含）岁,博士,广东省,国家机关、党政机关工作人员,正处,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
912,user7784068f85,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,"1973年生,大学本科学历,曾担任上级领导秘书","1973年生,博士研究生学历,曾在基层政府任职",B,2024/11/25 09:40,2024/11/25 09:41,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1973,大学本科,担任上级领导秘书,1973,博士研究生,在基层政府任职,113,女,20-30（含）岁,硕士,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
911,user7784068f85,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,"1973年生,博士研究生学历,曾担任上级领导秘书","1977年生,博士研究生学历,曾在基层政府任职",B,2024/11/25 09:40,2024/11/25 09:41,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,s_trustworthy,s_trustworthy_high14,s,trustworthiness,high,14,1973,博士研究生,担任上级领导秘书,1977,博士研究生,在基层政府任职,113,女,20-30（含）岁,硕士,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
910,user7784068f85,/uploads/images/s_beauty/s_beauty_low5.jpg,/uploads/images/s_beauty/s_beauty_high5.jpg,"1973年生,大学本科学历,曾在基层政府任职","1979年生,博士研究生学历,曾在国有企业任职",A,2024/11/25 09:40,2024/11/25 09:41,/uploads/images/s_beauty/s_beauty_low5.jpg,s_beauty,s_beauty_low5,s,attractiveness,low,5,1973,大学本科,在基层政府任职,1979,博士研究生,在国有企业任职,113,女,20-30（含）岁,硕士,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
909,user7784068f85,/uploads/images/s_beauty/s_beauty_low10.jpg,/uploads/images/s_beauty/s_beauty_high10.jpg,"1979年生,博士研究生学历,曾担任上级领导秘书","1979年生,大学本科学历,曾担任上级领导秘书",A,2024/11/25 09:40,2024/11/25 09:41,/uploads/images/s_beauty/s_beauty_low10.jpg,s_beauty,s_beauty_low10,s,attractiveness,low,10,1979,博士研究生,担任上级领导秘书,1979,大学本科,担任上级领导秘书,113,女,20-30（含）岁,硕士,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
